url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,accords_list,accords_weighted,perfil_texto,cluster
https://www.fragrantica.com/perfume/emanuel-ungaro/ungaro-pour-l-homme-ii-1117.html,ungaro pour l homme ii,emanuel ungaro,France,men,"4,38",169,1992,lemon  lavender  bergamot  coriander  neroli  orange  basil,carnation  orris root  geranium  ginger  jasmine  rose  pepper,civet  vanilla  musk  benzoin  leather  amber  tonka bean  sandalwood  patchouli  cedar,citrus,aromatic,musky,powdery,warm spicy,"['citrus', 'aromatic', 'musky', 'powdery', 'warm spicy']",citrus citrus citrus citrus citrus aromatic aromatic aromatic aromatic musky musky musky powdery powdery warm spicy,perfume: ungaro pour l homme ii. brand: emanuel ungaro. gender: men. country: France. year: 1992. top notes: lemon  lavender  bergamot  coriander  neroli  orange  basil. middle notes: carnation  orris root  geranium  ginger  jasmine  rose  pepper. base notes: civet  vanilla  musk  benzoin  leather  amber  tonka bean  sandalwood  patchouli  cedar. main accords: citrus citrus citrus citrus citrus aromatic aromatic aromatic aromatic musky musky musky powdery powdery warm spicy.,1
https://www.fragrantica.com/perfume/eau-jeune/eau-future-11307.html,eau future,eau jeune,France,women,"4,38",48,1997,water notes  passionfruit  fruity notes  bergamot,jasmine  lily,musk  heliotrope  amber,aquatic,fruity,white floral,fresh,powdery,"['aquatic', 'fruity', 'white floral', 'fresh', 'powdery']",aquatic aquatic aquatic aquatic aquatic fruity fruity fruity fruity white floral white floral white floral fresh fresh powdery,perfume: eau future. brand: eau jeune. gender: women. country: France. year: 1997. top notes: water notes  passionfruit  fruity notes  bergamot. middle notes: jasmine  lily. base notes: musk  heliotrope  amber. main accords: aquatic aquatic aquatic aquatic aquatic fruity fruity fruity fruity white floral white floral white floral fresh fresh powdery.,4
https://www.fragrantica.com/perfume/divine/spirituelle-29029.html,spirituelle,divine,France,women,"4,38",100,2014,sichuan pepper  pink pepper  geranium  labdanum,rose,musk  amber  cedar  incense,amber,rose,fresh spicy,musky,woody,"['amber', 'rose', 'fresh spicy', 'musky', 'woody']",amber amber amber amber amber rose rose rose rose fresh spicy fresh spicy fresh spicy musky musky woody,perfume: spirituelle. brand: divine. gender: women. country: France. year: 2014. top notes: sichuan pepper  pink pepper  geranium  labdanum. middle notes: rose. base notes: musk  amber  cedar  incense. main accords: amber amber amber amber amber rose rose rose rose fresh spicy fresh spicy fresh spicy musky musky woody.,0
https://www.fragrantica.com/perfume/comporta-perfumes/areia-salgada-45699.html,areia salgada,comporta perfumes,Portugal,unisex,"4,38",34,2017,apple  bergamot  elemi  cypress  thyme,cedar  lily of the valley  jasmine,leather  amber  patchouli,aromatic,woody,fresh spicy,white floral,citrus,"['aromatic', 'woody', 'fresh spicy', 'white floral', 'citrus']",aromatic aromatic aromatic aromatic aromatic woody woody woody woody fresh spicy fresh spicy fresh spicy white floral white floral citrus,perfume: areia salgada. brand: comporta perfumes. gender: unisex. country: Portugal. year: 2017. top notes: apple  bergamot  elemi  cypress  thyme. middle notes: cedar  lily of the valley  jasmine. base notes: leather  amber  patchouli. main accords: aromatic aromatic aromatic aromatic aromatic woody woody woody woody fresh spicy fresh spicy fresh spicy white floral white floral citrus.,1
https://www.fragrantica.com/perfume/christian-lacroix/tumulte-pour-homme-363.html,tumulte pour homme,christian lacroix,France,men,"4,38",660,2005,juniper berries  bay leaf  plum,violet  geranium,cedar  sandalwood  labdanum  patchouli,woody,aromatic,fresh spicy,powdery,,"['woody', 'aromatic', 'fresh spicy', 'powdery']",woody woody woody woody woody aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy powdery powdery,perfume: tumulte pour homme. brand: christian lacroix. gender: men. country: France. year: 2005. top notes: juniper berries  bay leaf  plum. middle notes: violet  geranium. base notes: cedar  sandalwood  labdanum  patchouli. main accords: woody woody woody woody woody aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy powdery powdery.,1
https://www.fragrantica.com/perfume/bortnikoff/amber-cologne-54485.html,amber cologne,bortnikoff,Thailand,unisex,"4,38",349,2019,frangipani  sweet orange  pink grapefruit  white grapefruit  bergamot  lemon  cardamom,jasmine sambac  sandalwood  virginia cedar,ambergris  vanilla  agarwood (oud),citrus,floral,white floral,tropical,fresh spicy,"['citrus', 'floral', 'white floral', 'tropical', 'fresh spicy']",citrus citrus citrus citrus citrus floral floral floral floral white floral white floral white floral tropical tropical fresh spicy,perfume: amber cologne. brand: bortnikoff. gender: unisex. country: Thailand. year: 2019. top notes: frangipani  sweet orange  pink grapefruit  white grapefruit  bergamot  lemon  cardamom. middle notes: jasmine sambac  sandalwood  virginia cedar. base notes: ambergris  vanilla  agarwood (oud). main accords: citrus citrus citrus citrus citrus floral floral floral floral white floral white floral white floral tropical tropical fresh spicy.,2
https://www.fragrantica.com/perfume/athena-fragrances/smokey-plum-73216.html,smokey plum,athena fragrances,Egypt,unisex,"4,38",45,2022,cinnamon  safraleine,plum  cognac  immortelle  cypress,smoke  amber  agarwood (oud)  vanilla,warm spicy,smoky,fruity,woody,sweet,"['warm spicy', 'smoky', 'fruity', 'woody', 'sweet']",warm spicy warm spicy warm spicy warm spicy warm spicy smoky smoky smoky smoky fruity fruity fruity woody woody sweet,perfume: smokey plum. brand: athena fragrances. gender: unisex. country: Egypt. year: 2022. top notes: cinnamon  safraleine. middle notes: plum  cognac  immortelle  cypress. base notes: smoke  amber  agarwood (oud)  vanilla. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy smoky smoky smoky smoky fruity fruity fruity woody woody sweet.,0
https://www.fragrantica.com/perfume/au-pays-de-la-fleur-d-oranger/neroli-blanc-intense-eau-de-parfum-18085.html,neroli blanc intense eau de parfum,au pays de la fleur d oranger,France,unisex,"4,38",321,2005,orange blossom  mandarin orange  sicilian bergamot,fruits  jasmine  rose,vanilla  sandalwood  cedar  musk,citrus,white floral,sweet,vanilla,fruity,"['citrus', 'white floral', 'sweet', 'vanilla', 'fruity']",citrus citrus citrus citrus citrus white floral white floral white floral white floral sweet sweet sweet vanilla vanilla fruity,perfume: neroli blanc intense eau de parfum. brand: au pays de la fleur d oranger. gender: unisex. country: France. year: 2005. top notes: orange blossom  mandarin orange  sicilian bergamot. middle notes: fruits  jasmine  rose. base notes: vanilla  sandalwood  cedar  musk. main accords: citrus citrus citrus citrus citrus white floral white floral white floral white floral sweet sweet sweet vanilla vanilla fruity.,2
https://www.fragrantica.com/perfume/atelier-rebul/amber-50913.html,amber,atelier rebul,Turkey,unisex,"4,38",29,,bergamot  tangerine  lemon,cinnamon  carnation  rose,amber  cedar  sandalwood  vanilla,woody,warm spicy,amber,citrus,powdery,"['woody', 'warm spicy', 'amber', 'citrus', 'powdery']",woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy amber amber amber citrus citrus powdery,perfume: amber. brand: atelier rebul. gender: unisex. country: Turkey. year: . top notes: bergamot  tangerine  lemon. middle notes: cinnamon  carnation  rose. base notes: amber  cedar  sandalwood  vanilla. main accords: woody woody woody woody woody warm spicy warm spicy warm spicy warm spicy amber amber amber citrus citrus powdery.,0
https://www.fragrantica.com/perfume/afnan/supremacy-tapis-rouge-92429.html,supremacy tapis rouge,afnan,UAE,women,"4,38",26,2024,black cherry  white peach  litchi,plum  jasmine  mahonia  rose,cloves  vetiver  peony,fruity,warm spicy,cherry,floral,woody,"['fruity', 'warm spicy', 'cherry', 'floral', 'woody']",fruity fruity fruity fruity fruity warm spicy warm spicy warm spicy warm spicy cherry cherry cherry floral floral woody,perfume: supremacy tapis rouge. brand: afnan. gender: women. country: UAE. year: 2024. top notes: black cherry  white peach  litchi. middle notes: plum  jasmine  mahonia  rose. base notes: cloves  vetiver  peony. main accords: fruity fruity fruity fruity fruity warm spicy warm spicy warm spicy warm spicy cherry cherry cherry floral floral woody.,4
https://www.fragrantica.com/perfume/al-haramain-perfumes/oudh-36-53256.html,oudh 36,al haramain perfumes,UAE,unisex,"4,38",66,,labdanum  ylang ylang  geranium,rose  cedar  patchouli,labdanum  amber  benzoin,amber,woody,rose,warm spicy,patchouli,"['amber', 'woody', 'rose', 'warm spicy', 'patchouli']",amber amber amber amber amber woody woody woody woody rose rose rose warm spicy warm spicy patchouli,perfume: oudh 36. brand: al haramain perfumes. gender: unisex. country: UAE. year: . top notes: labdanum  ylang ylang  geranium. middle notes: rose  cedar  patchouli. base notes: labdanum  amber  benzoin. main accords: amber amber amber amber amber woody woody woody woody rose rose rose warm spicy warm spicy patchouli.,0
https://www.fragrantica.com/perfume/perry-ellis/black-vanilla-absolute-32733.html,black vanilla absolute,perry ellis,USA,unisex,"4,38",639,2015,vanilla absolute  rum,agarwood (oud),white tobacco  black amber,vanilla,rum,white floral,oud,amber,"['vanilla', 'rum', 'white floral', 'oud', 'amber']",vanilla vanilla vanilla vanilla vanilla rum rum rum rum white floral white floral white floral oud oud amber,perfume: black vanilla absolute. brand: perry ellis. gender: unisex. country: USA. year: 2015. top notes: vanilla absolute  rum. middle notes: agarwood (oud). base notes: white tobacco  black amber. main accords: vanilla vanilla vanilla vanilla vanilla rum rum rum rum white floral white floral white floral oud oud amber.,3
https://www.fragrantica.com/perfume/bath-body-works/snowflakes-cashmere-58338.html,snowflakes cashmere,bath body works,USA,women,"4,39",583,2016,cashmeran  vanilla,clementine  white tea,amber  woodsy notes,woody,powdery,amber,vanilla,musky,"['woody', 'powdery', 'amber', 'vanilla', 'musky']",woody woody woody woody woody powdery powdery powdery powdery amber amber amber vanilla vanilla musky,perfume: snowflakes cashmere. brand: bath body works. gender: women. country: USA. year: 2016. top notes: cashmeran  vanilla. middle notes: clementine  white tea. base notes: amber  woodsy notes. main accords: woody woody woody woody woody powdery powdery powdery powdery amber amber amber vanilla vanilla musky.,3
https://www.fragrantica.com/perfume/bath-body-works/vacation-vibe-93221.html,vacation vibe,bath body works,USA,women,"4,39",62,2024,amber  pistachio,jasmine,praline,sweet,gourmand,floral,creamy,,"['sweet', 'gourmand', 'floral', 'creamy']",sweet sweet sweet sweet sweet gourmand gourmand gourmand gourmand floral floral floral creamy creamy,perfume: vacation vibe. brand: bath body works. gender: women. country: USA. year: 2024. top notes: amber  pistachio. middle notes: jasmine. base notes: praline. main accords: sweet sweet sweet sweet sweet gourmand gourmand gourmand gourmand floral floral floral creamy creamy.,3
https://www.fragrantica.com/perfume/carolina-herrera/emerald-musk-55964.html,emerald musk,carolina herrera,USA,unisex,"4,39",28,2019,pink pepper,leather  orris  rose,amber  musk  vanilla bean,leather,powdery,animalic,musky,iris,"['leather', 'powdery', 'animalic', 'musky', 'iris']",leather leather leather leather leather powdery powdery powdery powdery animalic animalic animalic musky musky iris,perfume: emerald musk. brand: carolina herrera. gender: unisex. country: USA. year: 2019. top notes: pink pepper. middle notes: leather  orris  rose. base notes: amber  musk  vanilla bean. main accords: leather leather leather leather leather powdery powdery powdery powdery animalic animalic animalic musky musky iris.,3
https://www.fragrantica.com/perfume/carolina-herrera/gold-myrrh-absolute-65984.html,gold myrrh absolute,carolina herrera,USA,unisex,"4,39",233,2021,black pepper  immortelle,cacao pod  licorice,myrrh  vanilla,warm spicy,sweet,amber,vanilla,cacao,"['warm spicy', 'sweet', 'amber', 'vanilla', 'cacao']",warm spicy warm spicy warm spicy warm spicy warm spicy sweet sweet sweet sweet amber amber amber vanilla vanilla cacao,perfume: gold myrrh absolute. brand: carolina herrera. gender: unisex. country: USA. year: 2021. top notes: black pepper  immortelle. middle notes: cacao pod  licorice. base notes: myrrh  vanilla. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy sweet sweet sweet sweet amber amber amber vanilla vanilla cacao.,0
https://www.fragrantica.com/perfume/chanel/chanel-no-5-eau-de-parfum-red-edition-51421.html,chanel no 5 eau de parfum red edition,chanel,France,women,"4,39",409,2018,ylang ylang  aldehydes  neroli  bergamot  peach,iris  jasmine  rose  lily of the valley,sandalwood  vanilla  oakmoss  vetiver  patchouli,woody,white floral,powdery,fresh,yellow floral,"['woody', 'white floral', 'powdery', 'fresh', 'yellow floral']",woody woody woody woody woody white floral white floral white floral white floral powdery powdery powdery fresh fresh yellow floral,perfume: chanel no 5 eau de parfum red edition. brand: chanel. gender: women. country: France. year: 2018. top notes: ylang ylang  aldehydes  neroli  bergamot  peach. middle notes: iris  jasmine  rose  lily of the valley. base notes: sandalwood  vanilla  oakmoss  vetiver  patchouli. main accords: woody woody woody woody woody white floral white floral white floral white floral powdery powdery powdery fresh fresh yellow floral.,2
https://www.fragrantica.com/perfume/clean/clean-warm-cashmere-46483.html,clean warm cashmere,clean,USA,unisex,"4,39",51,2017,bergamot  black currant  sicilian orange,iris flower  orchid,musk  cedar  vetiver,woody,citrus,powdery,aromatic,musky,"['woody', 'citrus', 'powdery', 'aromatic', 'musky']",woody woody woody woody woody citrus citrus citrus citrus powdery powdery powdery aromatic aromatic musky,perfume: clean warm cashmere. brand: clean. gender: unisex. country: USA. year: 2017. top notes: bergamot  black currant  sicilian orange. middle notes: iris flower  orchid. base notes: musk  cedar  vetiver. main accords: woody woody woody woody woody citrus citrus citrus citrus powdery powdery powdery aromatic aromatic musky.,3
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-absolu-53106.html,armani code absolu,giorgio armani,Italy,men,"4,39",3940,2019,green mandarin  apple,nutmeg  orange blossom  carrot seeds,vanilla  tonka bean  suede  woody notes,vanilla,powdery,sweet,amber,fresh spicy,"['vanilla', 'powdery', 'sweet', 'amber', 'fresh spicy']",vanilla vanilla vanilla vanilla vanilla powdery powdery powdery powdery sweet sweet sweet amber amber fresh spicy,perfume: armani code absolu. brand: giorgio armani. gender: men. country: Italy. year: 2019. top notes: green mandarin  apple. middle notes: nutmeg  orange blossom  carrot seeds. base notes: vanilla  tonka bean  suede  woody notes. main accords: vanilla vanilla vanilla vanilla vanilla powdery powdery powdery powdery sweet sweet sweet amber amber fresh spicy.,3
https://www.fragrantica.com/perfume/amouage/epic-56-woman-69700.html,epic 56 woman,amouage,Oman,women,"4,39",298,2021,cumin  pink pepper  cinnamon,damask rose  jasmine tea  geranium,olibanum  agarwood (oud)  patchouli  sandalwood  amber  guaiac wood  musk  orris  vanilla,fresh spicy,rose,woody,amber,warm spicy,"['fresh spicy', 'rose', 'woody', 'amber', 'warm spicy']",fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy rose rose rose rose woody woody woody amber amber warm spicy,perfume: epic 56 woman. brand: amouage. gender: women. country: Oman. year: 2021. top notes: cumin  pink pepper  cinnamon. middle notes: damask rose  jasmine tea  geranium. base notes: olibanum  agarwood (oud)  patchouli  sandalwood  amber  guaiac wood  musk  orris  vanilla. main accords: fresh spicy fresh spicy fresh spicy fresh spicy fresh spicy rose rose rose rose woody woody woody amber amber warm spicy.,0
https://www.fragrantica.com/perfume/amouage/al-mas-20488.html,al mas,amouage,Oman,unisex,"4,39",67,2010,rosemary  lemon,saffron  rose  oriental notes  geranium  clary sage  lily of the valley,agarwood (oud)  cedar  sandalwood  ambergris  moss  musk,warm spicy,aromatic,woody,fresh spicy,oud,"['warm spicy', 'aromatic', 'woody', 'fresh spicy', 'oud']",warm spicy warm spicy warm spicy warm spicy warm spicy aromatic aromatic aromatic aromatic woody woody woody fresh spicy fresh spicy oud,perfume: al mas. brand: amouage. gender: unisex. country: Oman. year: 2010. top notes: rosemary  lemon. middle notes: saffron  rose  oriental notes  geranium  clary sage  lily of the valley. base notes: agarwood (oud)  cedar  sandalwood  ambergris  moss  musk. main accords: warm spicy warm spicy warm spicy warm spicy warm spicy aromatic aromatic aromatic aromatic woody woody woody fresh spicy fresh spicy oud.,0
https://www.fragrantica.com/perfume/givenchy/les-parfums-mythiques-organza-indecence-1979.html,les parfums mythiques organza indecence,givenchy,France,women,"4,39",395,2007,cinnamon  tangerine,plum  mimosa,amber  patchouli,cinnamon,warm spicy,amber,fruity,sweet,"['cinnamon', 'warm spicy', 'amber', 'fruity', 'sweet']",cinnamon cinnamon cinnamon cinnamon cinnamon warm spicy warm spicy warm spicy warm spicy amber amber amber fruity fruity sweet,perfume: les parfums mythiques organza indecence. brand: givenchy. gender: women. country: France. year: 2007. top notes: cinnamon  tangerine. middle notes: plum  mimosa. base notes: amber  patchouli. main accords: cinnamon cinnamon cinnamon cinnamon cinnamon warm spicy warm spicy warm spicy warm spicy amber amber amber fruity fruity sweet.,0
https://www.fragrantica.com/perfume/gucci/l-arte-di-gucci-3840.html,l arte di gucci,gucci,Italy,women,"4,39",493,1991,rose  currant buds  tagetes  chamomile  neroli,rose  patchouli  mimosa  ylang ylang,musk  castoreum  labdanum  sandalwood,rose,woody,patchouli,floral,musky,"['rose', 'woody', 'patchouli', 'floral', 'musky']",rose rose rose rose rose woody woody woody woody patchouli patchouli patchouli floral floral musky,perfume: l arte di gucci. brand: gucci. gender: women. country: Italy. year: 1991. top notes: rose  currant buds  tagetes  chamomile  neroli. middle notes: rose  patchouli  mimosa  ylang ylang. base notes: musk  castoreum  labdanum  sandalwood. main accords: rose rose rose rose rose woody woody woody woody patchouli patchouli patchouli floral floral musky.,3
https://www.fragrantica.com/perfume/guerlain/habit-rouge-habit-de-cuir-13601.html,habit rouge habit de cuir,guerlain,France,men,"4,39",28,2011,palisander rosewood  amalfi lemon  mandarin orange  bergamot,patchouli  virginia cedar  cinnamon  carnation,leather  vanille  benzoin  amber,woody,citrus,warm spicy,amber,vanilla,"['woody', 'citrus', 'warm spicy', 'amber', 'vanilla']",woody woody woody woody woody citrus citrus citrus citrus warm spicy warm spicy warm spicy amber amber vanilla,perfume: habit rouge habit de cuir. brand: guerlain. gender: men. country: France. year: 2011. top notes: palisander rosewood  amalfi lemon  mandarin orange  bergamot. middle notes: patchouli  virginia cedar  cinnamon  carnation. base notes: leather  vanille  benzoin  amber. main accords: woody woody woody woody woody citrus citrus citrus citrus warm spicy warm spicy warm spicy amber amber vanilla.,0
https://www.fragrantica.com/perfume/guerlain/angelique-noire-1021.html,angelique noire,guerlain,France,unisex,"4,39",3346,2005,angelica  pear  pink pepper,jasmine  caraway,vanilla  angelica  cedar,musky,vanilla,powdery,amber,sweet,"['musky', 'vanilla', 'powdery', 'amber', 'sweet']",musky musky musky musky musky vanilla vanilla vanilla vanilla powdery powdery powdery amber amber sweet,perfume: angelique noire. brand: guerlain. gender: unisex. country: France. year: 2005. top notes: angelica  pear  pink pepper. middle notes: jasmine  caraway. base notes: vanilla  angelica  cedar. main accords: musky musky musky musky musky vanilla vanilla vanilla vanilla powdery powdery powdery amber amber sweet.,3
https://www.fragrantica.com/perfume/guerlain/mon-guerlain-limited-edition-2019-55748.html,mon guerlain limited edition 2019,guerlain,France,women,"4,39",36,2019,lavender  bergamot,paradisone  iris  jasmine sambac  rose,coumarin  tahitian vanilla  sandalwood  benzoin  patchouli  licorice,vanilla,woody,aromatic,warm spicy,balsamic,"['vanilla', 'woody', 'aromatic', 'warm spicy', 'balsamic']",vanilla vanilla vanilla vanilla vanilla woody woody woody woody aromatic aromatic aromatic warm spicy warm spicy balsamic,perfume: mon guerlain limited edition 2019. brand: guerlain. gender: women. country: France. year: 2019. top notes: lavender  bergamot. middle notes: paradisone  iris  jasmine sambac  rose. base notes: coumarin  tahitian vanilla  sandalwood  benzoin  patchouli  licorice. main accords: vanilla vanilla vanilla vanilla vanilla woody woody woody woody aromatic aromatic aromatic warm spicy warm spicy balsamic.,3
https://www.fragrantica.com/perfume/guerlain/shalimar-cologne-30842.html,shalimar cologne,guerlain,France,women,"4,39",935,2015,lemon  bergamot  lime  grapefruit,freesia  rose  jasmine,vanilla  orris  white musk,citrus,vanilla,powdery,iris,aromatic,"['citrus', 'vanilla', 'powdery', 'iris', 'aromatic']",citrus citrus citrus citrus citrus vanilla vanilla vanilla vanilla powdery powdery powdery iris iris aromatic,perfume: shalimar cologne. brand: guerlain. gender: women. country: France. year: 2015. top notes: lemon  bergamot  lime  grapefruit. middle notes: freesia  rose  jasmine. base notes: vanilla  orris  white musk. main accords: citrus citrus citrus citrus citrus vanilla vanilla vanilla vanilla powdery powdery powdery iris iris aromatic.,3
https://www.fragrantica.com/perfume/hermes/bel-ami-25.html,bel ami,hermes,France,men,"4,39",1864,1986,sage  bergamot  cardamom  lemon  mandarin orange,carnation  patchouli  cedar  basil  orris root  jasmine,leather  oakmoss  styrax  vetiver  amber  vanilla  coconut,aromatic,woody,leather,earthy,citrus,"['aromatic', 'woody', 'leather', 'earthy', 'citrus']",aromatic aromatic aromatic aromatic aromatic woody woody woody woody leather leather leather earthy earthy citrus,perfume: bel ami. brand: hermes. gender: men. country: France. year: 1986. top notes: sage  bergamot  cardamom  lemon  mandarin orange. middle notes: carnation  patchouli  cedar  basil  orris root  jasmine. base notes: leather  oakmoss  styrax  vetiver  amber  vanilla  coconut. main accords: aromatic aromatic aromatic aromatic aromatic woody woody woody woody leather leather leather earthy earthy citrus.,1
https://www.fragrantica.com/perfume/hermes/caleche-parfum-38348.html,caleche parfum,hermes,France,women,"4,39",259,1961,aldehydes  neroli  bergamot  lemon  mandarin orange,orris  ylang ylang  jasmine  gardenia  rose  lily of the valley,oakmoss  olibanum  sandalwood  amber  musk  vetiver  cypress  tonka bean  cedar  coumarin,woody,white floral,aldehydic,fresh,citrus,"['woody', 'white floral', 'aldehydic', 'fresh', 'citrus']",woody woody woody woody woody white floral white floral white floral white floral aldehydic aldehydic aldehydic fresh fresh citrus,perfume: caleche parfum. brand: hermes. gender: women. country: France. year: 1961. top notes: aldehydes  neroli  bergamot  lemon  mandarin orange. middle notes: orris  ylang ylang  jasmine  gardenia  rose  lily of the valley. base notes: oakmoss  olibanum  sandalwood  amber  musk  vetiver  cypress  tonka bean  cedar  coumarin. main accords: woody woody woody woody woody white floral white floral white floral white floral aldehydic aldehydic aldehydic fresh fresh citrus.,2
https://www.fragrantica.com/perfume/hermes/terre-d-hermes-parfum-8282.html,terre d hermes parfum,hermes,France,men,"4,39",6588,2009,orange  grapefruit,flint,woodsy notes  oak moss  benzoin,citrus,woody,mossy,amber,earthy,"['citrus', 'woody', 'mossy', 'amber', 'earthy']",citrus citrus citrus citrus citrus woody woody woody woody mossy mossy mossy amber amber earthy,perfume: terre d hermes parfum. brand: hermes. gender: men. country: France. year: 2009. top notes: orange  grapefruit. middle notes: flint. base notes: woodsy notes  oak moss  benzoin. main accords: citrus citrus citrus citrus citrus woody woody woody woody mossy mossy mossy amber amber earthy.,3
https://www.fragrantica.com/perfume/hugo-boss/boss-sport-9975.html,boss sport,hugo boss,Germany,men,"4,39",141,1987,marigold  lavender  artemisia  juniper  bergamot  amalfi lemon  mandarin orange,carnation  tarragon  clary sage  geranium  rose  jasmine  nutmeg  lily,oak moss  vetyver  musk  patchouli  virginia cedar  sandalwood  amber  tonka bean,aromatic,fresh spicy,woody,herbal,floral,"['aromatic', 'fresh spicy', 'woody', 'herbal', 'floral']",aromatic aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody herbal herbal floral,perfume: boss sport. brand: hugo boss. gender: men. country: Germany. year: 1987. top notes: marigold  lavender  artemisia  juniper  bergamot  amalfi lemon  mandarin orange. middle notes: carnation  tarragon  clary sage  geranium  rose  jasmine  nutmeg  lily. base notes: oak moss  vetyver  musk  patchouli  virginia cedar  sandalwood  amber  tonka bean. main accords: aromatic aromatic aromatic aromatic aromatic fresh spicy fresh spicy fresh spicy fresh spicy woody woody woody herbal herbal floral.,1
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-luxe-pure-parfum-52207.html,viva la juicy luxe pure parfum,juicy couture,USA,women,"4,39",41,2018,wild berries  mandarin orange,honeysuckle  gardenia  jasmine,caramel  praline  vanilla  amber  sandalwood,white floral,sweet,fruity,caramel,woody,"['white floral', 'sweet', 'fruity', 'caramel', 'woody']",white floral white floral white floral white floral white floral sweet sweet sweet sweet fruity fruity fruity caramel caramel woody,perfume: viva la juicy luxe pure parfum. brand: juicy couture. gender: women. country: USA. year: 2018. top notes: wild berries  mandarin orange. middle notes: honeysuckle  gardenia  jasmine. base notes: caramel  praline  vanilla  amber  sandalwood. main accords: white floral white floral white floral white floral white floral sweet sweet sweet sweet fruity fruity fruity caramel caramel woody.,2
https://www.fragrantica.com/perfume/lalique/chypre-silver-30359.html,chypre silver,lalique,France,unisex,"4,39",129,2015,lemon  cardamom  thyme,galbanum  haitian vetiver,leather  patchouli  labdanum,aromatic,warm spicy,green,woody,citrus,"['aromatic', 'warm spicy', 'green', 'woody', 'citrus']",aromatic aromatic aromatic aromatic aromatic warm spicy warm spicy warm spicy warm spicy green green green woody woody citrus,perfume: chypre silver. brand: lalique. gender: unisex. country: France. year: 2015. top notes: lemon  cardamom  thyme. middle notes: galbanum  haitian vetiver. base notes: leather  patchouli  labdanum. main accords: aromatic aromatic aromatic aromatic aromatic warm spicy warm spicy warm spicy warm spicy green green green woody woody citrus.,1
https://www.fragrantica.com/perfume/lancome/balafre-vintage-190.html,balafre vintage,lancome,France,men,"4,39",354,1967,cypress  chamomile  green notes  lavender  neroli  bergamot,pine tree needles  clary sage  cedar  carnation  geranium,oakmoss  leather  vetiver  musk  amber,aromatic,woody,green,fresh spicy,earthy,"['aromatic', 'woody', 'green', 'fresh spicy', 'earthy']",aromatic aromatic aromatic aromatic aromatic woody woody woody woody green green green fresh spicy fresh spicy earthy,perfume: balafre vintage. brand: lancome. gender: men. country: France. year: 1967. top notes: cypress  chamomile  green notes  lavender  neroli  bergamot. middle notes: pine tree needles  clary sage  cedar  carnation  geranium. base notes: oakmoss  leather  vetiver  musk  amber. main accords: aromatic aromatic aromatic aromatic aromatic woody woody woody woody green green green fresh spicy fresh spicy earthy.,1
https://www.fragrantica.com/perfume/lattafa-perfumes/khamrah-75805.html,khamrah,lattafa perfumes,UAE,unisex,"4,39",9276,2022,cinnamon  nutmeg  bergamot,dates  praline  tuberose  mahonial,vanilla  tonka bean  amberwood  myrrh  benzoin  akigalawood,sweet,warm spicy,vanilla,amber,cinnamon,"['sweet', 'warm spicy', 'vanilla', 'amber', 'cinnamon']",sweet sweet sweet sweet sweet warm spicy warm spicy warm spicy warm spicy vanilla vanilla vanilla amber amber cinnamon,perfume: khamrah. brand: lattafa perfumes. gender: unisex. country: UAE. year: 2022. top notes: cinnamon  nutmeg  bergamot. middle notes: dates  praline  tuberose  mahonial. base notes: vanilla  tonka bean  amberwood  myrrh  benzoin  akigalawood. main accords: sweet sweet sweet sweet sweet warm spicy warm spicy warm spicy warm spicy vanilla vanilla vanilla amber amber cinnamon.,0
https://www.fragrantica.com/perfume/maison-alhambra/afro-leather-95267.html,afro leather,maison alhambra,UAE,unisex,"4,39",33,2024,cardamom  geranium  leather,vetiver  patchouli  cumin,geranium  bergamot  musk  agarwood,aromatic,warm spicy,fresh spicy,leather,citrus,"['aromatic', 'warm spicy', 'fresh spicy', 'leather', 'citrus']",aromatic aromatic aromatic aromatic aromatic warm spicy warm spicy warm spicy warm spicy fresh spicy fresh spicy fresh spicy leather leather citrus,perfume: afro leather. brand: maison alhambra. gender: unisex. country: UAE. year: 2024. top notes: cardamom  geranium  leather. middle notes: vetiver  patchouli  cumin. base notes: geranium  bergamot  musk  agarwood. main accords: aromatic aromatic aromatic aromatic aromatic warm spicy warm spicy warm spicy warm spicy fresh spicy fresh spicy fresh spicy leather leather citrus.,0
